505 Raufarhöfn Meðalhiti
nr	ar	 man	   t	mat
505	1994	 4	-0.0	6
505	1994	 5	 4.3	6
505	1994	 6	 5.9	6
505	1994	 7	10.3	6
505	1994	 8	 9.1	6
505	1994	 9	 5.5	6
505	1994	10	 1.1	6
505	1994	11	 1.4	6
505	1994	12	-1.3	6
505	1995	 1	-2.7	6
505	1995	 2	-2.9	6
505	1995	 3	-2.7	6
505	1995	 4	-1.3	6
505	1995	 5	 1.3	6
505	1995	 6	 7.8	6
505	1995	 7	 7.5	6
505	1995	 8	 9.8	6
505	1995	 9	 5.7	6
505	1995	10	 2.6	6
505	1995	11	 0.2	6
505	1995	12	-2.5	6
505	1996	 1	-0.0	6
505	1996	 2	-1.7	6
505	1996	 3	 1.4	6
505	1996	 4	 1.4	6
505	1996	 5	 3.6	6
505	1996	 6	 6.8	6
505	1996	 7	 9.8	6
505	1996	 8	 9.1	6
505	1996	 9	 9.6	6
505	1996	10	 2.7	6
505	1996	11	-3.4	6
505	1996	12	-1.8	6
505	1997	 1	-1.6	6
505	1997	 2	-1.8	6
505	1997	 3	-2.3	6
505	1997	 4	 0.3	6
505	1997	 5	 2.1	6
505	1997	 6	 5.1	6
505	1997	 7	 9.7	6
505	1997	 8	 9.2	6
505	1997	 9	 6.6	6
505	1997	10	 2.4	6
505	1997	11	 2.5	6
505	1997	12	 0.9	6
505	1998	 1	-0.7	6
505	1998	 2	-3.8	6
505	1998	 3	-3.9	6
505	1998	 4	-0.4	6
505	1998	 5	 4.6	6
505	1998	 6	 4.7	6
505	1998	 7	 6.1	6
505	1998	 8	 8.6	6
505	1998	 9	 5.8	6
505	1998	10	 1.9	6
505	1998	11	 0.6	6
505	1998	12	 0.0	6
505	1999	 1	-1.0	6
505	1999	 2	-2.0	6
