252 Bolungarvík Meðalhiti
nr	ar	 man	   t	mat
252	1956	 4	 0.8	2
252	1956	 5	 4.0	2
252	1956	 6	 5.7	2
252	1956	 7	 8.2	2
252	1956	 8	 7.3	2
252	1956	 9	 7.5	2
252	1956	10	 4.1	2
252	1956	11	 3.9	2
252	1956	12	 1.7	2
252	1957	 1	 1.0	2
252	1957	 2	-2.8	2
252	1957	 3	-1.0	2
252	1957	 4	 2.8	2
252	1957	 5	 4.5	2
252	1957	 6	 7.9	2
252	1957	 7	10.3	2
252	1957	 8	 9.6	2
252	1957	 9	 6.0	2
252	1957	10	 3.7	2
252	1957	11	 3.2	2
252	1957	12	-0.7	2
252	1958	 1	-2.0	2
252	1958	 2	-2.9	2
252	1958	 3	-0.4	2
252	1958	 4	 2.5	2
252	1958	 5	 2.3	2
252	1958	 6	 7.8	2
252	1958	 7	 8.9	2
252	1958	 8	 6.5	2
252	1958	 9	10.1	2
252	1958	10	 5.4	2
252	1958	11	 3.3	2
252	1958	12	-0.3	2
252	1959	 1	-3.5	2
252	1959	 2	 0.6	2
252	1959	 3	 2.6	2
252	1959	 4	-1.0	2
252	1959	 5	 5.1	2
252	1959	 6	 6.8	2
252	1959	 7	 8.9	2
252	1959	 8	 6.9	2
252	1959	 9	 9.1	2
252	1959	10	 7.9	2
252	1959	11	 1.1	2
252	1959	12	 0.7	2
252	1960	 1	 1.5	2
252	1960	 2	-2.8	2
252	1960	 3	 2.2	2
252	1960	 4	 1.2	2
252	1960	 5	 5.6	2
252	1960	 6	 7.9	2
252	1960	 7	 9.9	2
252	1960	 8	 8.2	2
252	1960	 9	 8.9	2
252	1960	10	 5.2	2
252	1960	11	 4.3	2
252	1960	12	-0.0	2
252	1961	 1	 1.4	2
252	1961	 2	-0.1	2
252	1961	 3	-1.6	2
252	1961	 4	-0.7	2
252	1961	 5	 6.0	2
252	1961	 6	 7.2	2
252	1961	 7	 9.8	2
252	1961	 8	 9.0	2
252	1961	 9	 7.7	2
252	1961	10	 5.3	2
252	1961	11	 1.9	2
252	1961	12	-0.6	2
252	1962	 1	-0.2	2
252	1962	 2	-1.0	2
252	1962	 3	-2.9	2
252	1962	 4	 3.0	2
252	1962	 5	 3.7	2
252	1962	 6	 6.8	2
252	1962	 7	 9.3	2
252	1962	 8	 8.0	2
252	1962	 9	 7.0	2
252	1962	10	 3.7	2
252	1962	11	 1.3	2
252	1962	12	-0.5	2
252	1963	 1	 0.4	2
252	1963	 2	-0.6	2
252	1963	 3	 2.2	2
252	1963	 4	 0.5	2
252	1963	 5	 2.7	2
252	1963	 6	 7.2	2
252	1963	 7	 7.5	2
252	1963	 8	 7.5	2
252	1963	 9	 5.3	2
252	1963	10	 4.0	2
252	1963	11	-1.5	2
252	1963	12	 1.1	2
252	1964	 1	 2.3	2
252	1964	 2	 2.8	2
252	1964	 3	 4.4	2
252	1964	 4	 2.1	2
252	1964	 5	 4.6	2
252	1964	 6	 7.9	2
252	1964	 7	 9.3	2
252	1964	 8	 8.1	2
252	1964	 9	 5.1	2
252	1964	10	 4.8	2
252	1964	11	 1.1	2
252	1964	12	-1.9	2
252	1965	 1	-1.9	2
252	1965	 2	 3.3	2
252	1965	 3	-3.5	2
252	1965	 4	 0.6	2
252	1965	 5	 4.1	2
252	1965	 6	 6.5	2
252	1965	 7	 9.8	2
252	1965	 8	 8.5	2
252	1965	 9	 5.0	2
252	1965	10	 5.8	2
252	1965	11	 0.6	2
252	1965	12	-0.9	2
252	1966	 1	-1.9	2
252	1966	 2	-2.3	2
252	1966	 3	-2.4	2
252	1966	 4	 0.7	2
252	1966	 5	 3.0	2
252	1966	 6	 8.2	2
252	1966	 7	 9.6	2
252	1966	 8	 9.2	2
252	1966	 9	 6.4	2
252	1966	10	 2.6	2
252	1966	11	-0.8	2
252	1966	12	-3.2	2
252	1967	 1	 0.2	2
252	1967	 2	-0.2	2
252	1967	 3	-6.1	2
252	1967	 4	 0.0	2
252	1967	 5	 2.4	2
252	1967	 6	 7.2	2
252	1967	 7	 7.6	2
252	1967	 8	 9.3	2
252	1967	 9	 7.7	2
252	1967	10	 1.9	2
252	1967	11	 0.4	2
252	1967	12	-1.9	2
252	1968	 1	-3.4	2
252	1968	 2	-3.5	2
252	1968	 3	-5.0	2
252	1968	 4	 0.0	2
252	1968	 5	 3.1	2
252	1968	 6	 6.6	2
252	1968	 7	10.0	2
